|Topico 0|Topico 1|Topico 2|Topico 3|Topico 4|Topico 5|Topico 6|Topico 7|Topico 8|Topico 9|id|dominant_topic
122|0.2705|0.0|0.1449|0.5846|0.0|0.0|0.0|0.0|0.0|0.0|461|3
123|0.0|0.0|0.0|0.1095|0.0939|0.0|0.0|0.0|0.0|0.7966|468|9
124|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|472|4
125|0.0|0.0|0.3588|0.0|0.0|0.6412|0.0|0.0|0.0|0.0|475|5
126|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|476|9
127|0.0|0.196|0.1124|0.0|0.2159|0.0|0.0686|0.1595|0.0|0.2476|480|9
128|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|485|0
129|0.0|0.0|0.0|0.0|0.1045|0.0|0.0|0.8955|0.0|0.0|496|7
130|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|500|4
131|0.0|0.4888|0.2244|0.0|0.0|0.1885|0.0|0.0|0.0982|0.0|507|9
132|0.0|0.0|0.0|0.2718|0.0|0.0|0.4241|0.0|0.0|0.3041|508|6
133|0.5008|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4992|512|0
134|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|520|1
135|0.3183|0.0|0.0|0.0|0.6817|0.0|0.0|0.0|0.0|0.0|525|0
136|0.0|0.3062|0.1611|0.0|0.0|0.0|0.0|0.0|0.0|0.5327|528|9
137|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|530|6
138|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|534|3
139|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|535|2
140|0.0|0.0|0.6492|0.0|0.0|0.0|0.0|0.0|0.0|0.3508|546|2
141|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|549|0
142|0.0|0.5974|0.0|0.0|0.0|0.0|0.1589|0.0|0.0|0.2437|551|1
143|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|553|4
144|0.0|0.296|0.4938|0.037|0.0|0.0|0.0|0.0|0.0|0.1733|557|2
145|0.0|0.0|0.0|0.0|0.2833|0.0|0.2337|0.0|0.0|0.483|558|9
146|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|561|9
147|0.0|0.0|0.4431|0.0|0.0|0.0|0.351|0.0|0.0|0.2059|562|6
148|0.1749|0.0|0.0853|0.3726|0.0722|0.0828|0.0|0.0695|0.0993|0.0435|563|3
149|0.1778|0.0|0.023|0.1661|0.1808|0.0|0.0363|0.117|0.0749|0.2241|565|9
150|0.3047|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.6953|570|9
151|0.0|0.0|0.0|0.7978|0.0|0.0|0.2022|0.0|0.0|0.0|571|3
152|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|579|1
153|0.0|0.4363|0.212|0.0|0.0|0.0|0.1662|0.0|0.0|0.1855|583|1
154|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|593|0
155|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|594|1
156|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|595|1
157|0.0|0.0|0.0|0.3958|0.1131|0.4911|0.0|0.0|0.0|0.0|597|3
158|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|603|4
159|0.0|0.0|0.6941|0.3059|0.0|0.0|0.0|0.0|0.0|0.0|613|2
160|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|617|4
161|0.4341|0.0|0.0|0.3896|0.0247|0.0|0.0|0.0253|0.0|0.1263|619|0
162|0.0|0.0|0.0|0.2686|0.0897|0.401|0.0|0.0|0.0|0.2406|620|9
163|0.0|0.4809|0.5191|0.0|0.0|0.0|0.0|0.0|0.0|0.0|622|1
164|0.0|0.0|0.0|0.0|0.1182|0.6298|0.0|0.0|0.252|0.0|637|5
165|0.0|0.4031|0.1773|0.0|0.1256|0.0|0.0426|0.0|0.0|0.2514|642|0
166|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|644|1
167|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|645|1
168|0.0|0.0|0.0|0.0|0.4267|0.0|0.0|0.5733|0.0|0.0|646|4
169|0.0|0.0|0.0|0.167|0.2194|0.3497|0.0|0.0|0.2002|0.0636|647|4
170|0.0|0.0|0.0|0.0|0.6867|0.0|0.0|0.0|0.0|0.3133|648|9
171|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|649|2
172|0.1626|0.0|0.1919|0.2096|0.1451|0.0|0.0|0.146|0.0|0.1448|650|2
173|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|655|4
174|0.0|0.1854|0.8146|0.0|0.0|0.0|0.0|0.0|0.0|0.0|656|2
175|0.0|0.0|0.5453|0.0|0.0|0.0|0.4547|0.0|0.0|0.0|660|2
176|0.0|0.5783|0.0|0.4217|0.0|0.0|0.0|0.0|0.0|0.0|664|3
177|0.0|0.4809|0.5191|0.0|0.0|0.0|0.0|0.0|0.0|0.0|666|1
178|0.0|0.1402|0.0589|0.5189|0.0|0.0|0.0898|0.0|0.0|0.1921|667|4
179|0.0|0.0|0.0946|0.0938|0.054|0.0|0.3326|0.0829|0.0|0.3422|668|9
180|0.0|0.3862|0.0|0.0|0.3307|0.0|0.0|0.0|0.0|0.2831|676|1
181|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|677|2
182|0.023|0.0|0.0|0.0|0.2286|0.4155|0.2135|0.0704|0.0|0.049|687|4
183|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|689|7
184|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|692|5
185|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|693|9
186|0.0|0.0|0.0|0.3237|0.0|0.0|0.6763|0.0|0.0|0.0|694|6
187|0.1322|0.0|0.0|0.0|0.0|0.1444|0.1446|0.4883|0.0|0.0905|696|7
188|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|704|6
189|0.2625|0.0641|0.0|0.1763|0.2131|0.0146|0.0|0.0819|0.0|0.1875|709|4
190|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|710|2
191|0.0|0.2467|0.2107|0.0|0.0|0.0|0.3349|0.0|0.0|0.2077|711|1
192|0.3599|0.0|0.092|0.4574|0.0|0.0|0.0293|0.0329|0.0|0.0284|714|0
193|0.0|0.1418|0.1794|0.0|0.0|0.0|0.5277|0.0|0.0|0.1512|715|6
194|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|718|2
195|0.0894|0.0|0.0|0.7436|0.0|0.0|0.0|0.0|0.0|0.167|721|4
196|0.1915|0.0|0.0159|0.436|0.06|0.1588|0.0|0.0|0.0|0.1378|723|9
197|0.1179|0.0|0.1057|0.2051|0.0|0.0|0.0|0.0|0.0|0.5712|726|9
198|0.0|0.2116|0.587|0.0|0.0|0.0|0.0|0.0|0.0|0.2014|732|0
199|0.0398|0.0|0.0|0.0|0.2128|0.0959|0.0|0.161|0.3371|0.1535|733|4
200|0.0|0.5938|0.0|0.0|0.4062|0.0|0.0|0.0|0.0|0.0|737|1
201|0.0|0.0|0.0|0.0|0.1737|0.0|0.0|0.4139|0.4124|0.0|742|7
202|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|744|1
203|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|746|4
204|0.1047|0.0|0.2781|0.1863|0.0|0.1892|0.1481|0.0|0.0|0.0937|753|3
205|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|754|2
206|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|759|9
207|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|762|3
208|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|768|4
209|0.3975|0.0537|0.0|0.4566|0.0|0.0|0.0|0.0|0.0|0.0923|769|3
210|0.0|0.7888|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2112|774|1
211|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|777|4
212|0.0|0.5865|0.1897|0.0|0.0|0.0|0.0|0.0|0.0|0.2238|780|1
213|0.1809|0.0|0.0|0.0|0.8191|0.0|0.0|0.0|0.0|0.0|785|4
214|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|790|9
215|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|793|4
216|0.0|0.0|0.0|0.0|0.231|0.0|0.3986|0.2174|0.1531|0.0|795|6
217|0.0172|0.0|0.0272|0.0|0.1263|0.0|0.1365|0.1818|0.3829|0.1282|805|8
218|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|807|3
219|0.0352|0.0|0.2065|0.5271|0.0|0.2313|0.0|0.0|0.0|0.0|808|3
220|0.6769|0.0|0.0|0.2708|0.0|0.0|0.0|0.0523|0.0|0.0|809|0
221|0.1358|0.0|0.2784|0.3306|0.171|0.0|0.0|0.0|0.0|0.0841|810|2
222|0.4887|0.0|0.0|0.4901|0.0|0.0|0.0|0.0108|0.0|0.0105|814|3
223|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|817|4
224|0.1804|0.0396|0.0|0.0|0.2548|0.0|0.1062|0.162|0.0|0.2569|819|4
225|0.0|0.0|0.0|0.4511|0.2914|0.1362|0.0|0.0|0.1213|0.0|823|3
226|0.1849|0.0|0.0|0.0|0.43|0.0|0.0|0.0|0.0|0.3851|824|0
227|0.0696|0.0|0.0|0.0|0.776|0.0759|0.0|0.0|0.0|0.0786|827|4
228|0.0|0.22|0.5648|0.0|0.0|0.0|0.0|0.0|0.0|0.2152|830|9
229|0.0394|0.0217|0.1693|0.0|0.1011|0.0754|0.0515|0.1189|0.3072|0.1156|833|2
230|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|834|9
231|0.0|0.0|0.0|0.0|0.2622|0.0|0.2551|0.0|0.0|0.4828|835|4
232|0.0|0.0|0.0682|0.0|0.2487|0.1951|0.2725|0.0748|0.0653|0.0755|838|4
233|0.7879|0.0|0.0|0.082|0.0407|0.0|0.0893|0.0|0.0|0.0|841|0
234|0.0|0.1418|0.1794|0.0|0.0|0.0|0.5277|0.0|0.0|0.1512|845|6
235|0.1304|0.0341|0.0|0.0625|0.4999|0.1678|0.0|0.1053|0.0|0.0|846|4
236|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|848|2
237|0.2418|0.0|0.0|0.2545|0.0|0.0|0.0|0.0|0.0|0.5037|854|9
238|0.8508|0.0|0.0|0.0|0.1492|0.0|0.0|0.0|0.0|0.0|855|0
239|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|859|7
240|0.0|0.733|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.267|860|1
241|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|863|4
242|0.0|0.4396|0.0|0.0|0.4245|0.0|0.0|0.0|0.0|0.1359|864|9
243|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|868|1
244|0.038|0.0206|0.0|0.0|0.1055|0.0|0.0196|0.1471|0.6199|0.0492|878|8
245|0.0511|0.0|0.0|0.0|0.7481|0.0|0.0|0.0|0.0|0.2008|879|4
246|0.0|0.8088|0.0|0.0|0.1912|0.0|0.0|0.0|0.0|0.0|882|1
247|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|883|4
248|0.0|0.2214|0.0|0.0|0.5144|0.0|0.0|0.0|0.0|0.2642|885|4
249|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|886|0
250|0.0232|0.0|0.0|0.0872|0.0524|0.7825|0.0|0.012|0.0299|0.0127|892|5
251|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|898|4
252|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|900|4
253|0.0|0.0|0.0|0.6248|0.0992|0.2759|0.0|0.0|0.0|0.0|901|3
254|0.2|0.1634|0.0|0.0|0.258|0.0|0.0|0.1925|0.0|0.186|902|4
255|0.4188|0.0|0.0|0.0|0.0|0.0|0.1481|0.314|0.0|0.1191|907|0
256|0.0929|0.0|0.363|0.4971|0.0|0.0|0.0|0.0|0.0|0.047|914|2
257|0.1577|0.1692|0.0|0.0|0.2861|0.0|0.2059|0.0|0.0|0.1812|915|1
258|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|918|8
259|0.1514|0.0|0.2091|0.2361|0.0562|0.1303|0.1047|0.0641|0.0|0.048|919|2
260|0.1742|0.0|0.0|0.072|0.2575|0.4438|0.0|0.0|0.0|0.0525|927|0
261|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|932|1
262|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|933|7
263|0.0|0.1145|0.1178|0.0|0.0|0.0|0.3136|0.1509|0.192|0.1112|935|6
264|0.1303|0.0|0.0|0.0|0.0955|0.208|0.0|0.0|0.0|0.5662|937|9
265|0.1668|0.0|0.0|0.1742|0.1072|0.4512|0.0|0.0683|0.0|0.0323|940|5
266|0.0917|0.0|0.1228|0.5339|0.0655|0.0186|0.0|0.0221|0.0974|0.048|941|3
267|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|942|6
268|0.0|0.2134|0.193|0.0|0.2541|0.0|0.0765|0.0618|0.0635|0.1377|943|4
269|0.3951|0.0|0.0|0.3208|0.0908|0.0|0.0|0.0843|0.109|0.0|945|3
270|0.2013|0.1406|0.0|0.0373|0.2953|0.0|0.149|0.0|0.0|0.1764|948|0
271|0.0|0.1488|0.0|0.1515|0.0|0.341|0.0|0.0|0.0|0.3587|953|6
272|0.4454|0.0|0.0263|0.2254|0.0392|0.118|0.0605|0.0853|0.0|0.0|955|3
273|0.0|0.0|0.4274|0.0|0.0|0.0|0.5726|0.0|0.0|0.0|961|6
274|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|962|0
275|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|965|6
276|0.3129|0.0|0.0|0.2412|0.0956|0.2823|0.0|0.0|0.0|0.0679|968|5
277|0.0|0.0|0.0|0.0|0.4384|0.5616|0.0|0.0|0.0|0.0|972|4
278|0.4916|0.0|0.0|0.0|0.1355|0.0|0.0|0.1281|0.0|0.2449|975|0
279|0.1165|0.0|0.1047|0.207|0.0236|0.0889|0.1933|0.0228|0.0876|0.1556|977|9
280|0.0|0.0|0.444|0.0|0.0|0.0|0.2082|0.0|0.0|0.3477|978|9
281|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|980|1
282|0.0493|0.0|0.0|0.2739|0.1915|0.2435|0.2419|0.0|0.0|0.0|987|3
283|0.448|0.0|0.0|0.319|0.0|0.0|0.0|0.0462|0.0473|0.1395|988|0
284|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|989|6
