|Topico 0|Topico 1|Topico 2|Topico 3|Topico 4|id|dominant_topic
501|1.0|0.0|0.0|0.0|0.0|2034|0
502|0.4091|0.5909|0.0|0.0|0.0|2039|0
503|0.0|1.0|0.0|0.0|0.0|2046|1
504|0.3948|0.1856|0.2609|0.0757|0.083|2047|2
505|0.0|0.0|1.0|0.0|0.0|2051|0
506|0.0|0.0|0.0|0.0|0.0|2053|0
507|0.0|1.0|0.0|0.0|0.0|2054|1
508|0.403|0.192|0.1673|0.0|0.2377|2057|0
509|0.0|0.0|0.0|0.0|0.0|2058|1
510|0.0|1.0|0.0|0.0|0.0|2060|1
511|0.154|0.0|0.0949|0.0|0.7511|2063|4
512|0.0|1.0|0.0|0.0|0.0|2064|1
513|0.0|0.5649|0.1982|0.2369|0.0|2069|1
514|0.4022|0.0|0.5978|0.0|0.0|2070|0
515|0.0|0.0|0.0|0.0|0.0|2072|1
516|0.0|0.0|0.0|0.0|0.0|2073|1
517|0.2444|0.0|0.6829|0.0|0.0727|2074|2
518|0.0447|0.0744|0.0|0.5583|0.3225|2078|4
519|0.0|0.0|0.0|0.0|0.0|2080|4
520|0.0|1.0|0.0|0.0|0.0|2085|1
521|0.0|0.0|0.0|0.0|0.0|2099|1
522|0.0|0.0|0.0|0.0|0.0|2112|1
523|0.1082|0.0|0.3797|0.1483|0.3638|2115|4
524|0.0|0.0|0.0|0.0|1.0|2124|4
525|0.4753|0.0|0.0|0.1467|0.378|2125|4
526|0.0|0.0|0.2633|0.0|0.7367|2126|4
527|0.0|1.0|0.0|0.0|0.0|2128|1
528|0.0|0.0|0.0|0.1366|0.8634|2129|4
529|0.0779|0.0|0.2017|0.3443|0.3762|2131|3
530|0.1183|0.0415|0.0|0.7141|0.1261|2132|3
531|0.2487|0.0|0.0|0.7513|0.0|2133|3
532|0.213|0.0224|0.0593|0.1366|0.5687|2138|4
533|0.0|0.0|0.0|0.0|0.0|2142|1
534|0.0|0.0|1.0|0.0|0.0|2143|0
535|0.0|0.0|0.0|0.0|0.0|2154|1
536|0.0|0.0|0.1146|0.0|0.8854|2159|0
537|0.0|0.0|0.0|0.0|1.0|2167|1
538|0.0|0.0|0.0|0.0|0.0|2183|1
539|0.1138|0.0|0.0|0.0958|0.7904|2184|4
540|0.3775|0.1807|0.1352|0.0|0.3065|2188|0
541|0.0|0.0|0.0|0.0|0.0|2191|1
542|0.7807|0.2193|0.0|0.0|0.0|2192|0
543|0.084|0.0|0.5576|0.0|0.3585|2193|2
544|0.0|0.0|0.0|0.0|0.0|2195|1
545|0.2467|0.0711|0.6286|0.0|0.0536|2201|0
546|0.6787|0.3213|0.0|0.0|0.0|2203|0
547|0.0|0.0|0.0|1.0|0.0|2204|3
548|0.0|0.0|0.0|0.0|0.0|2206|1
549|0.6174|0.32|0.0625|0.0|0.0|2213|0
550|0.5197|0.0|0.0|0.0|0.4803|2216|0
551|0.5885|0.0|0.0642|0.0|0.3473|2220|4
552|1.0|0.0|0.0|0.0|0.0|2224|1
553|0.0|0.3226|0.0|0.6774|0.0|2225|1
554|0.5206|0.4794|0.0|0.0|0.0|2226|0
555|0.467|0.0804|0.0|0.0|0.4526|2231|0
556|1.0|0.0|0.0|0.0|0.0|2239|0
557|0.0|0.0|0.0|0.0|0.0|2243|0
558|0.1132|0.0|0.0|0.1863|0.7004|2244|4
559|0.4292|0.0|0.2135|0.1795|0.1778|2250|0
560|0.0|0.0|1.0|0.0|0.0|2257|2
561|0.2549|0.0|0.0892|0.6559|0.0|2259|3
562|0.3449|0.2672|0.2204|0.0|0.1674|2262|1
563|0.4793|0.5207|0.0|0.0|0.0|2269|0
564|0.4484|0.0|0.1975|0.0|0.3541|2270|0
565|0.1687|0.3441|0.1856|0.0|0.3016|2274|4
566|0.0|0.0|0.0|0.0|0.0|2280|0
567|0.1741|0.1543|0.0|0.5124|0.1591|2282|0
568|0.269|0.0937|0.49|0.0|0.1473|2283|2
569|0.1724|0.0|0.0|0.8276|0.0|2284|0
570|0.0|0.0|0.0|1.0|0.0|2288|3
571|0.4796|0.5204|0.0|0.0|0.0|2289|0
572|1.0|0.0|0.0|0.0|0.0|2296|0
573|0.0|0.0|0.0|0.0|0.0|2297|1
574|0.0|0.0|0.0|0.0|1.0|2298|4
575|0.6946|0.1586|0.0|0.0|0.1469|2299|0
576|0.4665|0.3003|0.2331|0.0|0.0|2307|0
577|0.0|0.0|0.0|0.0|0.0|2308|1
578|0.1076|0.8924|0.0|0.0|0.0|2309|1
579|0.0|0.0|0.0|0.0|0.0|2312|1
580|0.719|0.079|0.085|0.117|0.0|2321|0
581|0.0|1.0|0.0|0.0|0.0|2324|1
582|0.348|0.0|0.0|0.0|0.652|2327|0
583|0.0|0.0|0.0|0.0|0.0|2328|4
584|0.0|0.0|0.0|0.0|1.0|2335|4
585|0.0|0.0|0.0|0.0|0.0|2338|0
586|0.4865|0.0855|0.0936|0.095|0.2393|2342|0
587|1.0|0.0|0.0|0.0|0.0|2343|0
588|0.0|0.0|0.0|0.0|0.0|2347|4
589|0.0|0.0|0.0|0.0|0.0|2348|0
590|0.4131|0.0|0.5869|0.0|0.0|2351|0
591|0.0|0.0|0.0|0.0|0.0|2353|1
592|0.0|0.0|0.0|0.0|0.0|2355|0
593|0.0|0.0|0.0|0.0|1.0|2357|0
594|1.0|0.0|0.0|0.0|0.0|2359|0
595|0.5002|0.0|0.4998|0.0|0.0|2360|1
596|0.0|1.0|0.0|0.0|0.0|2363|0
597|0.2861|0.0853|0.0659|0.0763|0.4864|2369|4
598|0.0|0.0|0.0|0.0|1.0|2373|0
599|0.2366|0.0|0.5232|0.2402|0.0|2386|2
600|0.287|0.0|0.1374|0.5757|0.0|2388|0
601|0.0|0.0|1.0|0.0|0.0|2399|2
602|0.0|0.0|0.0|0.0|0.0|2401|0
603|0.3061|0.0|0.1155|0.0|0.5784|2402|0
604|0.0|0.0|0.0|0.0869|0.9131|2403|4
605|0.2803|0.7197|0.0|0.0|0.0|2406|1
606|0.0|0.0|1.0|0.0|0.0|2416|2
607|0.1471|0.1514|0.0694|0.0602|0.5718|2419|0
608|0.561|0.439|0.0|0.0|0.0|2425|0
609|0.0|0.0|0.0|0.0|0.0|2426|0
610|1.0|0.0|0.0|0.0|0.0|2434|2
611|0.0836|0.3012|0.0|0.0486|0.5666|2436|4
612|0.8086|0.1914|0.0|0.0|0.0|2438|0
613|0.0|0.0|0.0|1.0|0.0|2441|1
614|0.0865|0.2395|0.0|0.0|0.674|2442|4
615|0.2786|0.1776|0.2905|0.0|0.2533|2446|0
616|0.4452|0.5548|0.0|0.0|0.0|2450|0
617|0.0|0.0|0.0|1.0|0.0|2459|3
618|0.0|0.0|0.0|0.0|0.0|2460|1
619|0.0|0.0|0.0|0.0|1.0|2462|4
620|0.1735|0.0|0.167|0.0|0.6595|2466|4
621|0.0|0.0|0.0|0.0|1.0|2469|4
622|1.0|0.0|0.0|0.0|0.0|2471|0
623|0.0|0.0|0.0|0.0|0.0|2483|4
624|0.0|0.0|1.0|0.0|0.0|2484|4
625|0.2445|0.0|0.1062|0.0|0.6492|2485|4
626|0.8398|0.1602|0.0|0.0|0.0|2487|0
627|0.0|0.0|0.0|0.0|0.0|2490|1
628|0.1663|0.0|0.0|0.4534|0.3804|2494|0
629|0.3712|0.0|0.0|0.6288|0.0|2496|0
630|0.243|0.0463|0.6634|0.0|0.0473|2497|2
631|0.0|0.0|0.0|0.0|0.0|2502|0
632|0.4983|0.3325|0.1692|0.0|0.0|2505|1
633|0.3149|0.2748|0.0841|0.0|0.3262|2507|4
634|0.425|0.0665|0.0|0.0|0.5085|2509|0
635|0.0|0.0|0.0|0.0|0.0|2514|1
636|0.51|0.49|0.0|0.0|0.0|2515|0
637|0.0|0.0|0.0|0.0|0.0|2521|1
638|0.341|0.0|0.659|0.0|0.0|2522|0
639|0.5663|0.0|0.4337|0.0|0.0|2525|2
640|0.0|0.0|0.0|0.0|0.0|2528|1
641|0.0|0.0|0.1446|0.0|0.8554|2531|4
642|0.0|0.0|0.0|0.0|0.0|2532|1
643|0.0|1.0|0.0|0.0|0.0|2538|0
644|0.0|0.0|0.0|0.0|0.0|2540|1
645|0.0|0.0|0.0|0.0|0.0|2543|0
646|0.0|0.0|0.0|0.0|1.0|2545|0
647|0.0|0.0|0.0|0.0|0.0|2551|0
648|0.7505|0.0|0.0|0.0|0.2495|2556|4
649|0.0|0.0|0.3698|0.0|0.6302|2563|4
650|1.0|0.0|0.0|0.0|0.0|2566|0
651|0.1862|0.0|0.1631|0.0499|0.6008|2568|4
652|0.0|1.0|0.0|0.0|0.0|2573|1
653|0.1231|0.0|0.0|0.0437|0.8332|2581|4
654|0.0|0.6274|0.0|0.0|0.3726|2584|2
655|0.6137|0.0|0.3863|0.0|0.0|2585|2
656|0.3033|0.0|0.6967|0.0|0.0|2587|4
657|0.155|0.0668|0.1126|0.3358|0.3298|2588|4
658|0.9057|0.0943|0.0|0.0|0.0|2589|0
659|0.0|1.0|0.0|0.0|0.0|2593|1
660|1.0|0.0|0.0|0.0|0.0|2604|0
661|0.0|0.0|0.0|0.0|0.0|2605|1
662|0.2142|0.0781|0.5684|0.0509|0.0885|2611|2
663|0.0|0.0|1.0|0.0|0.0|2616|2
664|0.0|0.0289|0.0294|0.1205|0.8212|2617|4
665|0.0|0.0|0.0|0.0|0.0|2620|0
666|0.0|1.0|0.0|0.0|0.0|2623|1
667|0.0677|0.0|0.1296|0.0|0.8026|2631|4
668|0.0|0.0|0.0|0.7744|0.2256|2634|0
669|0.0|0.0|1.0|0.0|0.0|2639|2
670|0.0|0.0|0.0|0.8634|0.1366|2644|3
671|0.0|0.0|0.0|0.0|0.0|2645|0
672|0.0|0.0|0.0|0.0|0.0|2651|1
673|0.0|0.0|0.0|0.0|0.0|2654|1
674|0.0|0.0|0.8103|0.0967|0.093|2661|2
675|0.0|0.0|1.0|0.0|0.0|2662|2
676|1.0|0.0|0.0|0.0|0.0|2666|0
677|0.0|0.0|0.0|0.0|1.0|2667|4
678|0.0|0.0|0.0|1.0|0.0|2673|3
679|0.6611|0.3389|0.0|0.0|0.0|2675|0
680|0.0|0.0|1.0|0.0|0.0|2676|2
681|0.1269|0.215|0.0309|0.5037|0.1235|2678|3
682|0.0|0.0|0.0|0.0|0.0|2680|1
683|0.0|1.0|0.0|0.0|0.0|2688|1
684|1.0|0.0|0.0|0.0|0.0|2695|4
685|0.0|1.0|0.0|0.0|0.0|2696|1
686|0.5745|0.2748|0.1507|0.0|0.0|2706|0
687|0.1388|0.0|0.5869|0.0|0.2743|2708|2
688|0.144|0.0|0.0|0.1545|0.7015|2711|4
689|0.0|0.0|0.0|0.0|0.0|2713|1
690|0.0|0.0|0.0|0.0|0.0|2716|4
691|0.3473|0.0|0.6527|0.0|0.0|2723|0
692|0.0|1.0|0.0|0.0|0.0|2726|1
693|1.0|0.0|0.0|0.0|0.0|2728|0
694|0.0|0.0|0.0|0.0|0.0|2731|0
695|0.2601|0.0|0.7399|0.0|0.0|2733|2
696|1.0|0.0|0.0|0.0|0.0|2734|0
697|0.7704|0.0|0.2296|0.0|0.0|2736|0
698|0.2532|0.2064|0.4055|0.135|0.0|2748|2
699|0.2933|0.7067|0.0|0.0|0.0|2750|1
700|0.6707|0.0787|0.0724|0.0|0.1782|2755|0
701|0.0|0.0|0.0|0.0|0.0|2757|1
702|0.0|0.5649|0.1982|0.2369|0.0|2761|1
703|0.0|0.0|0.0|0.0|0.0|2776|1
704|0.0|0.0|0.0|0.0|1.0|2782|0
705|0.0|1.0|0.0|0.0|0.0|2783|1
706|0.0|0.0|0.0|0.2545|0.7455|2784|4
707|0.1408|0.0|0.3583|0.0|0.5009|2793|2
708|0.1175|0.0|0.1454|0.5094|0.2277|2802|3
709|0.1658|0.2113|0.1629|0.0818|0.3781|2809|1
710|0.0|0.0|0.2277|0.7723|0.0|2810|3
711|0.3835|0.0|0.0777|0.5388|0.0|2817|0
712|0.5289|0.255|0.0|0.0|0.2161|2819|0
713|0.2296|0.0|0.1849|0.3446|0.2409|2820|4
714|0.2933|0.7067|0.0|0.0|0.0|2823|1
715|0.0|0.0|0.0|0.0|0.0|2835|2
716|0.0|1.0|0.0|0.0|0.0|2843|1
717|0.3934|0.2858|0.3208|0.0|0.0|2850|0
718|0.0|0.0|0.0|0.0|0.0|2851|1
719|0.5693|0.0555|0.0262|0.0249|0.324|2853|0
720|0.0|0.0|0.0|0.0|1.0|2855|0
721|0.0|0.0|0.0|0.0|1.0|2857|4
722|0.0|0.0698|0.0738|0.0341|0.8223|2858|4
723|0.8634|0.1366|0.0|0.0|0.0|2860|0
724|0.0|0.0|0.0|0.0|1.0|2861|2
725|0.0|0.0|0.0|0.0|0.0|2869|1
726|0.4849|0.0|0.5151|0.0|0.0|2871|0
727|0.4835|0.0|0.5165|0.0|0.0|2875|0
728|0.0|1.0|0.0|0.0|0.0|2880|4
729|0.0|1.0|0.0|0.0|0.0|2885|1
730|0.0|0.0|0.0|0.0|0.0|2888|1
731|0.1073|0.0|0.0403|0.0638|0.7886|2890|4
732|0.0|0.0|0.0|0.0|0.0|2892|4
733|0.2198|0.4881|0.0|0.1427|0.1494|2895|4
734|0.6931|0.0|0.0528|0.0|0.254|2896|0
735|0.2613|0.0|0.7387|0.0|0.0|2900|2
736|0.6909|0.3091|0.0|0.0|0.0|2902|0
737|0.0|1.0|0.0|0.0|0.0|2912|1
738|0.2941|0.0|0.2858|0.4201|0.0|2915|0
739|0.4551|0.2673|0.0|0.2776|0.0|2918|0
740|0.0|1.0|0.0|0.0|0.0|2921|1
741|0.6543|0.0|0.3457|0.0|0.0|2926|0
742|0.4433|0.0|0.2017|0.0|0.3551|2928|0
743|1.0|0.0|0.0|0.0|0.0|2931|1
744|0.1274|0.0988|0.233|0.1734|0.3674|2932|2
745|0.0|1.0|0.0|0.0|0.0|2934|1
746|0.7636|0.0|0.0|0.2364|0.0|2935|0
747|0.451|0.549|0.0|0.0|0.0|2943|1
748|1.0|0.0|0.0|0.0|0.0|2948|0
749|1.0|0.0|0.0|0.0|0.0|2949|0
750|0.0|0.0|0.0|0.0|0.0|2952|0
751|0.0|1.0|0.0|0.0|0.0|2954|1
752|0.0|0.0|0.0|0.0|1.0|2955|4
753|0.7653|0.1568|0.0|0.0|0.0779|2957|0
754|0.0|0.5649|0.1982|0.2369|0.0|2960|1
755|0.0|0.0|0.0|0.0|1.0|2969|4
756|0.0|1.0|0.0|0.0|0.0|2981|1
757|1.0|0.0|0.0|0.0|0.0|2989|0
758|0.0|1.0|0.0|0.0|0.0|2990|2
759|0.0|0.0|0.0|0.0|1.0|2992|4
760|0.0|1.0|0.0|0.0|0.0|2993|0
761|0.0|0.0|0.0|0.0|1.0|2994|2
762|0.7682|0.0|0.0|0.0|0.2318|3004|0
763|0.2818|0.0|0.7182|0.0|0.0|3005|2
764|0.4361|0.5639|0.0|0.0|0.0|3006|0
765|1.0|0.0|0.0|0.0|0.0|3007|0
766|0.0|1.0|0.0|0.0|0.0|3011|1
767|0.0|0.0|0.0|0.0|0.0|3012|0
768|0.0|0.422|0.0|0.0|0.578|3013|4
769|0.3269|0.0|0.601|0.0|0.0721|3014|2
770|1.0|0.0|0.0|0.0|0.0|3019|0
771|0.2556|0.1225|0.0839|0.0|0.538|3020|0
772|0.0|0.0|0.0|0.0|1.0|3022|4
773|0.5555|0.0|0.0|0.0|0.4445|3023|0
774|0.4685|0.0|0.5315|0.0|0.0|3025|0
775|0.0|0.0|0.0|0.0|1.0|3028|4
776|0.5895|0.0|0.2943|0.0|0.1162|3029|0
777|0.0763|0.3374|0.0|0.0|0.5863|3036|4
778|0.0|1.0|0.0|0.0|0.0|3037|1
779|0.0|0.2708|0.143|0.4439|0.1424|3059|3
780|0.0|1.0|0.0|0.0|0.0|3062|1
781|0.0|0.1134|0.0|0.3085|0.5781|3064|4
782|0.0881|0.0|0.0|0.3271|0.5848|3069|4
783|0.7947|0.2053|0.0|0.0|0.0|3074|0
784|0.0|1.0|0.0|0.0|0.0|3076|1
785|0.0|0.0|0.0|0.0|0.0|3078|1
786|0.0|0.0|0.0|0.0|1.0|3084|4
787|1.0|0.0|0.0|0.0|0.0|3086|4
788|0.0|0.0|0.0|0.0|0.0|3087|1
789|0.0|0.0|0.0|0.0|1.0|3090|4
790|0.0|1.0|0.0|0.0|0.0|3091|1
791|0.0|0.0|0.0|0.8405|0.1595|3093|3
792|0.0|0.0|0.0|0.0|0.0|3098|1
793|0.0|0.0|0.0|0.6389|0.3611|3101|4
794|0.3268|0.0464|0.6268|0.0|0.0|3102|2
795|0.0|1.0|0.0|0.0|0.0|3108|1
796|0.0|0.0|0.3544|0.0|0.6456|3112|4
797|0.0|0.0|0.0|1.0|0.0|3114|3
798|0.2008|0.0563|0.6163|0.0|0.1266|3117|2
799|0.1957|0.1789|0.0|0.0|0.6254|3119|4
800|0.0|0.0|0.0|0.0|0.0|3125|1
801|0.0|1.0|0.0|0.0|0.0|3127|1
802|1.0|0.0|0.0|0.0|0.0|3140|0
803|1.0|0.0|0.0|0.0|0.0|3145|0
804|0.0|1.0|0.0|0.0|0.0|3146|1
805|0.2643|0.7357|0.0|0.0|0.0|3150|1
806|0.0|0.0|0.0|0.8985|0.1015|3152|3
807|0.2446|0.0651|0.3948|0.0967|0.1988|3160|4
808|0.0|1.0|0.0|0.0|0.0|3163|1
809|0.1423|0.21|0.6477|0.0|0.0|3165|2
810|0.0|0.5649|0.1982|0.2369|0.0|3166|1
811|0.4219|0.0|0.1583|0.0|0.4198|3170|4
812|0.1395|0.0|0.0|0.8605|0.0|3173|3
813|0.0|0.0|0.0|0.0|0.0|3175|1
814|0.0|1.0|0.0|0.0|0.0|3176|1
815|1.0|0.0|0.0|0.0|0.0|3181|0
816|0.0|0.0|0.0|0.0|0.0|3182|1
817|0.0|0.0|0.0|0.0|0.0|3187|1
818|0.3121|0.0|0.63|0.0|0.0578|3191|0
819|0.1835|0.8165|0.0|0.0|0.0|3198|1
820|0.4202|0.0|0.5798|0.0|0.0|3202|2
821|0.0|0.0|0.0|0.0|0.0|3203|0
822|0.1207|0.0|0.6357|0.0|0.2436|3204|3
823|0.5221|0.0|0.4779|0.0|0.0|3205|0
824|0.5596|0.0|0.0|0.0|0.4404|3209|0
825|0.2269|0.0|0.0|0.0|0.7731|3210|0
826|0.1147|0.0|0.0|0.2218|0.6635|3216|4
827|0.5764|0.0|0.2051|0.0|0.2185|3218|0
828|0.0|0.0|0.0|0.8172|0.1828|3222|3
829|0.0|0.0|0.0|0.0|0.0|3224|0
830|0.0|0.0|0.3896|0.3615|0.2488|3227|2
831|0.0|0.0|1.0|0.0|0.0|3228|2
832|1.0|0.0|0.0|0.0|0.0|3229|0
833|0.0|0.0|1.0|0.0|0.0|3237|2
834|0.0968|0.0|0.0|0.0|0.9032|3238|4
835|0.0|0.0|0.0|0.0|0.0|3239|0
836|0.0|0.0|0.0|0.0|0.0|3243|1
837|0.1946|0.0556|0.0|0.2102|0.5396|3250|4
838|0.1022|0.0913|0.494|0.3126|0.0|3251|2
839|0.0|0.0|0.0|0.0|1.0|3252|4
840|0.0|0.0|0.0|0.0|0.0|3253|4
841|0.3216|0.1795|0.0|0.0|0.4989|3261|4
842|0.0|0.0|0.0|0.0|1.0|3263|4
843|0.0|0.0|0.2351|0.0|0.7649|3264|4
844|0.3118|0.6882|0.0|0.0|0.0|3266|1
845|0.0|0.0|0.0|0.0|0.0|3269|4
846|0.0|1.0|0.0|0.0|0.0|3270|0
847|0.0|0.0|0.0|0.0|0.0|3273|0
848|1.0|0.0|0.0|0.0|0.0|3274|0
849|0.067|0.1878|0.6045|0.1407|0.0|3276|2
850|0.0|0.0|0.0|0.0|0.0|3280|0
851|0.2693|0.0677|0.081|0.0862|0.4958|3284|4
852|1.0|0.0|0.0|0.0|0.0|3285|0
853|1.0|0.0|0.0|0.0|0.0|3290|0
854|0.0|0.0|0.0|0.0|0.0|3293|1
855|1.0|0.0|0.0|0.0|0.0|3298|0
856|0.0907|0.0798|0.0822|0.4347|0.3125|3299|3
857|0.0|0.0|0.0|0.0|0.0|3300|1
858|0.0|0.0|0.0|0.0|0.0|3307|1
859|0.8277|0.0|0.0878|0.0|0.0845|3309|0
860|0.0159|0.0|0.1972|0.6669|0.12|3310|3
861|0.0|1.0|0.0|0.0|0.0|3313|1
862|0.3456|0.0|0.0|0.0|0.6544|3314|0
863|0.1807|0.2127|0.6066|0.0|0.0|3316|2
864|0.0|0.0|0.0|0.0|1.0|3319|0
865|0.0|0.0875|0.0|0.9125|0.0|3320|3
866|0.0|0.0|1.0|0.0|0.0|3321|1
867|0.0|0.0|0.0|0.6618|0.3382|3323|3
868|0.5321|0.0|0.4679|0.0|0.0|3327|0
869|0.0|0.0|0.8938|0.0|0.1062|3328|2
870|0.0|0.0|0.0|0.0|0.0|3333|0
871|1.0|0.0|0.0|0.0|0.0|3334|0
872|0.2039|0.0|0.744|0.0|0.0521|3346|2
873|0.1175|0.0|0.048|0.7275|0.1071|3347|3
874|0.4715|0.0|0.0|0.0|0.5285|3348|0
875|0.0|0.0|1.0|0.0|0.0|3349|2
876|0.2091|0.7909|0.0|0.0|0.0|3350|1
877|0.0686|0.0|0.0|0.4118|0.5196|3352|4
878|0.0|0.0|0.0|0.0|0.0|3354|1
879|1.0|0.0|0.0|0.0|0.0|3357|0
880|1.0|0.0|0.0|0.0|0.0|3361|0
881|0.0|0.0|0.0|0.0|0.0|3362|1
882|0.0|0.0|0.0|0.0|0.0|3364|1
883|0.0|0.0|0.0|0.0|0.0|3365|1
884|0.498|0.502|0.0|0.0|0.0|3369|0
885|0.0|1.0|0.0|0.0|0.0|3370|1
886|0.0|0.0|0.0|0.2259|0.7741|3372|4
887|0.0|1.0|0.0|0.0|0.0|3374|1
888|0.0|0.0|0.0|0.0|0.0|3375|0
889|0.0|0.0|0.0|0.0|0.0|3378|0
890|0.3465|0.0|0.2491|0.0|0.4044|3383|4
891|0.0|0.0|0.0|0.2782|0.7218|3388|0
892|0.0|0.0|0.0|0.0|0.0|3393|1
893|0.1946|0.0|0.8054|0.0|0.0|3394|2
894|0.0|0.0|1.0|0.0|0.0|3395|2
895|0.0|1.0|0.0|0.0|0.0|3396|1
896|0.0|1.0|0.0|0.0|0.0|3399|0
897|0.1341|0.146|0.0696|0.3047|0.3457|3400|4
898|0.0|1.0|0.0|0.0|0.0|3404|1
899|0.3166|0.6834|0.0|0.0|0.0|3407|0
900|0.9045|0.0|0.0|0.0955|0.0|3409|0
901|0.1774|0.5714|0.2512|0.0|0.0|3413|0
902|0.2618|0.7382|0.0|0.0|0.0|3414|1
903|0.0|0.0|0.0|0.5106|0.4894|3415|4
904|0.4869|0.0|0.2719|0.0|0.2412|3418|0
905|0.0|0.5649|0.1982|0.2369|0.0|3425|1
906|0.0|0.0|0.0|0.0|0.0|3426|1
907|0.0|0.5148|0.0|0.0|0.4852|3427|1
908|0.0|0.0|0.0|0.0953|0.9047|3429|4
909|0.4875|0.0|0.1023|0.4102|0.0|3430|0
910|0.8842|0.1158|0.0|0.0|0.0|3433|0
911|0.0|0.0|1.0|0.0|0.0|3439|0
912|0.0836|0.0|0.0|0.9164|0.0|3443|3
913|0.0|0.1365|0.0|0.0|0.8635|3444|4
914|0.0|0.0|0.0|0.0|0.0|3445|1
915|0.0572|0.0|0.2965|0.4332|0.2131|3447|2
916|0.0|0.0|0.0|0.0|0.0|3448|4
917|0.0|1.0|0.0|0.0|0.0|3453|1
918|0.3074|0.6926|0.0|0.0|0.0|3454|1
919|0.0|0.0|0.0872|0.0833|0.8294|3462|4
920|0.0|1.0|0.0|0.0|0.0|3464|1
921|1.0|0.0|0.0|0.0|0.0|3494|0
922|0.1802|0.1423|0.1543|0.0|0.5232|3498|4
923|0.0|0.0|0.0|1.0|0.0|3501|3
924|0.0|0.0|0.0|0.0|0.0|3506|1
925|0.0|0.0|0.0|0.0|0.0|3507|0
926|0.4108|0.0|0.0|0.5892|0.0|3511|3
927|0.0|0.0|0.0|0.0|0.0|3520|1
928|0.0|0.0|0.0|0.0|1.0|3532|4
929|0.2938|0.0|0.0|0.7062|0.0|3533|0
930|0.0352|0.0|0.0346|0.7011|0.2292|3539|3
931|0.0|0.0|0.0|0.8309|0.1691|3541|3
932|0.0|0.0903|0.2195|0.0|0.6903|3544|4
933|0.2202|0.0|0.7798|0.0|0.0|3545|2
934|0.0|0.0|0.0|0.0|0.0|3546|1
935|1.0|0.0|0.0|0.0|0.0|3550|1
936|0.0|0.0|0.0|0.0|0.0|3552|1
937|0.0|0.0857|0.3746|0.5397|0.0|3554|2
938|0.0|1.0|0.0|0.0|0.0|3556|1
939|0.3896|0.0|0.0|0.0|0.6104|3560|4
940|0.0|0.393|0.0|0.0|0.607|3561|1
941|0.0|0.0|0.0|0.0|0.0|3564|0
942|0.7535|0.0|0.0|0.2465|0.0|3570|0
943|0.0|1.0|0.0|0.0|0.0|3573|1
944|0.4216|0.0|0.2002|0.2015|0.1767|3575|0
945|1.0|0.0|0.0|0.0|0.0|3580|0
946|0.0|0.0|0.0|0.0|0.0|3582|0
947|0.2278|0.0559|0.1893|0.2272|0.2998|3589|0
948|0.2272|0.3467|0.0716|0.1567|0.1978|3590|0
949|0.0|0.0|1.0|0.0|0.0|3597|2
950|0.0|1.0|0.0|0.0|0.0|3601|1
951|1.0|0.0|0.0|0.0|0.0|3604|0
952|0.2399|0.0773|0.0|0.4983|0.1845|3608|4
953|0.0|0.0|0.0|0.0|0.0|3611|0
954|0.0|0.0|0.0|0.0|0.0|3613|0
955|0.0|0.1393|0.0|0.177|0.6838|3630|4
956|0.6638|0.0|0.0|0.3362|0.0|3633|0
957|0.0344|0.1384|0.0674|0.0|0.7599|3636|4
958|0.6012|0.3011|0.0977|0.0|0.0|3641|0
959|0.0|1.0|0.0|0.0|0.0|3643|1
960|0.0759|0.0658|0.0|0.2883|0.57|3651|4
961|0.0507|0.136|0.0|0.1628|0.6505|3652|4
962|0.4135|0.5865|0.0|0.0|0.0|3654|1
963|0.0|0.0|0.0|0.0|1.0|3660|4
964|1.0|0.0|0.0|0.0|0.0|3667|0
965|0.1761|0.0|0.8239|0.0|0.0|3668|2
966|0.0|0.0|1.0|0.0|0.0|3669|1
967|0.5346|0.0|0.1656|0.0|0.2998|3678|4
968|0.5027|0.0|0.0|0.0|0.4973|3685|1
969|0.4984|0.0|0.5016|0.0|0.0|3688|0
970|1.0|0.0|0.0|0.0|0.0|3693|0
971|0.4925|0.0|0.0|0.5075|0.0|3695|1
972|0.0|0.0|0.0|0.0|0.0|3699|0
973|0.0|0.2825|0.0|0.7175|0.0|3708|3
974|0.0|0.0|0.0|0.0|1.0|3715|4
975|0.1139|0.3528|0.0|0.0|0.5333|3717|4
976|1.0|0.0|0.0|0.0|0.0|3725|0
977|0.1674|0.1661|0.0|0.0|0.6664|3729|4
978|0.1373|0.0|0.0|0.4909|0.3718|3733|4
979|0.0|0.0|0.0|1.0|0.0|3737|0
980|0.0|0.0|0.0|0.0|0.0|3739|1
981|0.0|0.0|0.0|0.0|1.0|3741|1
982|0.1405|0.1247|0.1926|0.0|0.5423|3746|4
983|0.0|0.0|0.0|0.0|1.0|3748|4
984|1.0|0.0|0.0|0.0|0.0|3752|0
985|1.0|0.0|0.0|0.0|0.0|3757|0
986|0.6633|0.164|0.1727|0.0|0.0|3758|0
987|0.1948|0.0387|0.0962|0.0797|0.5907|3759|4
988|0.0|0.0|0.0|0.0|0.0|3761|0
989|0.2492|0.7508|0.0|0.0|0.0|3770|1
990|0.0|0.0|0.0|0.0|0.0|3771|1
991|0.1994|0.0|0.8006|0.0|0.0|3790|4
992|0.3542|0.0|0.2659|0.1923|0.1875|3793|0
