,dominant_topic,document_id,document_score
891,8,3388,0.03951887881199704
892,6,3393,0.05725175256882092
893,3,3394,0.31944317326267313
894,3,3395,0.08480126230276223
895,4,3396,0.1745882804902571
896,7,3399,0.15595922922586933
897,5,3400,0.19600238201058626
898,6,3404,0.09655563388033148
899,7,3407,0.10299148800964286
900,8,3409,0.18807996859840276
901,8,3413,0.2875520520646824
902,4,3414,0.6341053489259556
903,5,3415,0.20413426179957284
904,8,3418,0.22052563862785593
905,6,3425,0.1637656583669141
906,1,3426,0.1349406318643363
907,4,3427,0.248051940820569
908,5,3429,0.29476172576921034
909,9,3430,0.24510552058868418
910,7,3433,0.22997027707433057
911,9,3439,0.06514319396621233
912,2,3443,0.32715082297613507
913,5,3444,0.2517589874470261
914,6,3445,0.06884568354779681
915,3,3447,0.3625588579827449
916,5,3448,0.06680199410705627
917,4,3453,0.09870098761833312
918,1,3454,0.23870856704267013
919,5,3462,0.4346534006087735
920,1,3464,0.2590836569719924
921,9,3494,0.1564527841323869
922,5,3498,0.14399877508555722
923,2,3501,0.28041961518928715
924,6,3506,0.07074918437902918
925,7,3507,0.0659706070227968
926,2,3511,0.2509524414186273
927,6,3520,0.040964385466259204
928,5,3532,0.2049669511987053
929,9,3533,0.18940436857716522
930,2,3539,0.5821494872914674
931,2,3541,0.6901026285979514
932,5,3544,0.26823897769421823
933,3,3545,0.17584574774348954
934,6,3546,0.020303374962072036
935,6,3550,0.07301433278818109
936,4,3552,0.07098298924809836
937,3,3554,0.1982047548881731
938,6,3556,0.17820492953176198
939,0,3560,0.17215142787808355
940,6,3561,0.14225191347017402
941,1,3564,0.45756138600346696
942,7,3570,0.2020935123555947
943,9,3573,0.09165505221548999
944,0,3575,0.11481597518690556
945,7,3580,0.17029273594932945
946,9,3582,0.01051891339239292
947,9,3589,0.16840969699539846
948,0,3590,0.15014021801862584
949,3,3597,0.233773629645238
950,9,3601,0.0649141820435664
951,9,3604,0.15996594153384813
952,0,3608,0.19777353559994396
953,7,3611,0.05303304827333006
954,9,3613,0.07168306691056779
955,5,3630,0.40114085363708607
956,8,3633,0.1650652876190463
957,5,3636,0.3173425546177859
958,7,3641,0.2776508323834254
959,1,3643,0.16223459865120263
960,5,3651,0.25631998667947065
961,5,3652,0.376334976756475
962,1,3654,0.18186788158164377
963,5,3660,0.20315349916644682
964,8,3667,0.19797330453509165
965,3,3668,0.24232788002384403
966,4,3669,0.09243640520378664
967,0,3678,0.20167901068801805
968,6,3685,0.06368084855227175
969,9,3688,0.14157820943884272
970,8,3693,0.20879075739978478
971,6,3695,0.05960385112809055
972,8,3699,0.054364227090447075
973,2,3708,0.16365257008136813
974,8,3715,0.35744372374972055
975,5,3717,0.1554713815127208
976,8,3725,0.13459515419562165
977,5,3729,0.32020321577585137
978,0,3733,0.17059606950750567
979,7,3737,0.06879683327331797
980,4,3739,0.08600806067417163
981,4,3741,0.030971988475000062
982,5,3746,0.2564547455451055
983,5,3748,0.18911965500618083
984,0,3752,0.23734186620206904
985,0,3757,0.12707626948230924
986,9,3758,0.259611433744834
987,5,3759,0.33450769497416083
988,7,3761,0.05147018799869777
989,6,3770,0.2376846712207057
990,6,3771,0.10585188334187157
991,0,3790,0.14528984043825707
992,0,3793,0.4406615697037602
993,0,3798,0.08424218132348055
994,9,3808,0.14823643530265188
995,5,3810,0.28929995563719574
996,0,3819,0.1418280661146568
997,8,3820,0.11609035750275898
998,3,3821,0.07898173782444755
999,7,3824,0.05145080791913503
1000,4,3833,0.23353569370296046
1001,0,3834,0.19638559948055487
1002,3,3842,0.3416375312033496
1003,6,3843,0.014439271164847889
1004,8,3850,0.09267792777683309
1005,7,3852,0.0632698653082099
1006,7,3856,0.25071890968274174
1007,5,3858,0.38219376605968336
1008,6,3870,0.12284990070629581
1009,4,3875,0.21291224100925965
1010,9,3878,0.049083967375908755
1011,1,3883,0.23285925108335198
1012,9,3886,0.1257178525206352
1013,1,3891,0.21461489264305722
1014,8,3910,0.09195969829733837
1015,0,3913,0.26521045003490884
1016,4,3916,0.02789094026778413
1017,0,3926,0.19239186328104246
1018,5,3931,0.39316124725372736
1019,6,3934,0.0766502914213115
1020,6,3938,0.1637656583669141
1021,6,3941,0.01522546301238697
1022,9,3943,0.11935693228609665
1023,5,3947,0.2756334598874781
1024,0,3955,0.17836226556508972
1025,5,3957,0.16394219414284794
1026,1,3964,0.10721792241129352
1027,5,3968,0.22219451398936924
1028,7,3969,0.0751052531609951
1029,0,3971,0.1637740794007001
1030,6,3977,0.47876149048122063
1031,7,3984,0.15602743647772305
1032,7,3985,0.08929590001169481
1033,1,3996,0.32666512224202704
1034,8,4005,0.07609356192607934
1035,7,4012,0.07039314922583995
1036,6,4026,0.03697262579614369
1037,4,4031,0.24079531518328096
1038,4,4035,0.24079531518328096
1039,3,4041,0.08582648551111968
1040,6,4042,0.0766502914213115
1041,5,4047,0.1779594357307515
1042,7,4049,0.039543003754782036
1043,6,4052,0.2376846712207057
1044,5,4057,0.3244945441950329
1045,8,4061,0.13975623595983694
1046,3,4067,0.15914839536916273
1047,5,4070,0.21801949630451675
1048,6,4072,0.26822362491522533
1049,9,4073,0.12495030032929968
1050,2,4077,0.6797561236126374
1051,0,4086,0.1745327683859134
1052,7,4089,0.1956272369209438
1053,7,4096,0.040137563451514036
1054,9,4101,0.05788468676571758
1055,3,4102,0.06337995643980121
1056,1,4107,0.16456806783631847
1057,8,4109,0.023360462841731294
1058,5,4128,0.3934290898929147
1059,0,4129,0.27774927640512925
1060,6,4131,0.07957532796881328
1061,6,4132,0.0800911682207376
1062,8,4135,0.0972741845744386
1063,6,4138,0.12284990070629581
1064,2,4140,0.6443515510617321
1065,3,4142,0.3031006409981006
1066,4,4143,0.06611284920518219
1067,2,4147,0.5731215822358251
1068,1,4150,0.14862729513139258
1069,1,4155,0.09850693817931036
1070,9,4157,0.10685874127989418
1071,8,4159,0.21329377273562966
1072,7,4164,0.2670942584886565
1073,0,4169,0.11462395999679459
1074,5,4172,0.20649658111201807
1075,3,4175,0.1474808592797538
1076,3,4177,0.10808383074340826
1077,7,4179,0.1847974151287809
1078,4,4180,0.17597178955428683
1079,5,4190,0.060078310933419476
1080,3,4192,0.09144494483660075
1081,7,4197,0.1521717597321764
1082,7,4199,0.20951254236981423
1083,6,4200,0.16588321206221773
1084,4,4203,0.18433050001068413
1085,4,4209,0.14380647187120238
1086,1,4214,0.1859175502921942
1087,5,4219,0.3314378962102201
1088,5,4224,0.26409136865479266
1089,3,4228,0.15464069077109543
1090,3,4229,0.05505581199243937
1091,9,4231,0.03662028970003396
1092,6,4237,0.18478813208952688
1093,3,4239,0.09595787816811877
1094,1,4241,0.06394210432773656
1095,5,4242,0.4003716617844918
1096,4,4243,0.12525702460731142
1097,7,4248,0.14185272786189423
1098,5,4251,0.2565704952540515
1099,9,4256,0.06295551700664564
1100,4,4259,0.1086313262715618
1101,7,4261,0.15274868655429835
1102,4,4262,0.1441176086024286
1103,3,4263,0.4200700442802944
1104,5,4267,0.14556279686366808
1105,0,4268,0.18147017670258106
1106,5,4269,0.12742421276961724
1107,9,4270,0.10184274916567936
1108,5,4271,0.06723141788858793
1109,6,4280,0.07490944651705342
1110,8,4281,0.21994321018754934
1111,0,4284,0.3262628588456415
1112,0,4289,0.06437197756661288
1113,0,4290,0.0625360756798571
1114,9,4296,0.1940221622430475
1115,3,4297,0.05769488171456505
1116,2,4298,0.5420904360792023
1117,9,4299,0.126175106141565
1118,3,4304,0.1190230233685535
1119,9,4305,0.04786390308883215
1120,0,4309,0.13283281665140415
1121,3,4311,0.14919688682597068
1122,5,4312,0.2592525695693151
1123,3,4320,0.37076370456319274
1124,7,4322,0.17304838606552492
1125,0,4323,0.1766704680603495
1126,1,4326,0.14042082010237295
1127,4,4327,0.06409162070018636
1128,1,4328,0.09850693817931036
1129,8,4331,0.09976357902939352
1130,6,4334,0.11979399401424815
1131,9,4335,0.053025650267900966
1132,8,4336,0.16627193560871845
1133,8,4338,0.20334101778645924
1134,4,4341,0.14577020589841955
1135,0,4346,0.08193955137640965
1136,4,4347,0.4088862846550052
1137,0,4350,0.1853870133141164
1138,5,4354,0.13890856527176323
1139,7,4358,0.186814294719732
1140,0,4369,0.07720740943053025
1141,6,4370,0.10399436074155124
1142,5,4371,0.30945625668611654
1143,6,4372,0.05916953820463849
1144,1,4374,0.0426337007211304
1145,5,4375,0.14130997470686743
1146,9,4377,0.17647040219622162
1147,3,4379,0.3513113036606368
1148,5,4380,0.15418276206988443
1149,4,4385,0.23960543201868764
1150,6,4393,0.09447041481435686
1151,9,4402,0.2167428874709838
1152,7,4412,0.08629559809835644
1153,6,4418,0.07490944651705342
1154,6,4422,0.017082513626572326
1155,5,4429,0.3211140842474188
1156,9,4430,0.02047028342120367
1157,4,4431,0.1991540505002478
1158,6,4439,0.1637656583669141
1159,7,4444,0.12023582841881093
1160,2,4446,0.4355114721407328
1161,5,4447,0.15278905373054197
1162,0,4448,0.11726517443825596
1163,6,4449,0.015414288325822041
1164,8,4462,0.20010313491394366
1165,7,4464,0.3017706381502531
1166,1,4465,0.012547333017747813
1167,8,4466,0.30273569473093853
1168,7,4468,0.06476277732424464
1169,4,4470,0.09891408354539834
1170,7,4471,0.19351595850386366
1171,3,4477,0.17108084104150834
1172,3,4478,0.0914757295107573
1173,5,4483,0.19400628043120205
1174,6,4486,0.09860739938151088
1175,4,4490,0.5091286120002293
1176,5,4491,0.38532435156365036
1177,6,4497,0.17917994669273613
1178,7,4499,0.050856640184619634
1179,0,4502,0.06705844135073791
1180,7,4503,0.16765883275703394
1181,3,4504,0.12552847329939523
1182,2,4505,0.4159114130973127
1183,6,4506,0.07077608354104786
1184,1,4507,0.15594563872104145
1185,2,4508,0.36530289782335773
1186,0,4509,0.05973578968040721
1187,9,4510,0.2664482731755362
1188,3,4512,0.018046174049865468
1189,0,4518,0.10439868086463082
1190,6,4520,0.0496224067168139
1191,2,4523,0.2699073286372844
1192,0,4525,0.12215614261294448
1193,6,4531,0.3268408444044176
1194,6,4533,0.0766502914213115
1195,6,4534,0.026424750860436528
1196,0,4542,0.17211133667137204
1197,5,4545,0.40658704872813495
1198,7,4547,0.1061534595475867
1199,4,4548,0.11229796494762143
1200,3,4549,0.17283124282951864
1201,6,4550,0.05388757932095205
1202,7,4552,0.18135908573470086
1203,8,4554,0.15299512885126512
1204,5,4555,0.2839890072123288
1205,3,4567,0.03094585042737743
1206,7,4569,0.27182347302727067
1207,9,4572,0.23342851758837385
1208,9,4574,0.054800013555029614
1209,4,4576,0.3205066492975814
1210,1,4581,0.13007251894067046
1211,6,4589,0.017082513626572326
1212,5,4591,0.4370988609272982
1213,5,4594,0.2252445887087478
1214,9,4599,0.19815751166731438
1215,8,4601,0.3843438110377624
1216,5,4608,0.45986529625044054
1217,6,4613,0.08975405537283655
1218,1,4617,0.16978046631459892
1219,3,4620,0.08510397738431814
1220,1,4621,0.06626078942369873
1221,1,4630,0.12007117017094496
1222,6,4632,0.11630054360579543
1223,1,4633,0.10369892181758439
1224,7,4634,0.20510571389614224
1225,5,4637,0.4408164134354534
1226,3,4642,0.23802388875706393
1227,1,4649,0.15622904884461206
1228,6,4656,0.03285289460168516
1229,7,4659,0.09106826279558138
1230,3,4660,0.26798558133160355
1231,4,4666,0.29120286846208715
1232,1,4667,0.331458974433425
1233,6,4668,0.19459423501855816
1234,7,4670,0.30550377757981506
1235,9,4677,0.16128914623104726
1236,6,4686,0.0262432919931884
1237,7,4687,0.18430500885638398
1238,1,4688,0.06857886998330408
1239,1,4692,0.1945365708800112
1240,3,4694,0.23029552886219237
1241,1,4697,0.07791154009687748
1242,6,4698,0.17890002198389265
1243,3,4699,0.14356924741974647
1244,7,4702,0.07857539244894834
1245,7,4704,0.11363977033524378
1246,7,4705,0.03679055492626319
1247,6,4708,0.09246668741024627
1248,5,4711,0.2990035136931897
1249,6,4725,0.05366667075245685
1250,4,4729,0.1835791069050168
1251,0,4737,0.16403218667715136
1252,6,4743,0.07490944651705342
1253,7,4744,0.2630563506500824
1254,6,4747,0.056376340442713384
1255,8,4759,0.07257597126868037
1256,3,4761,0.22393120822041349
1257,3,4762,0.239567079624638
1258,0,4776,0.04948464699299785
1259,8,4777,0.2947208216406387
1260,1,4778,0.25578451817710934
1261,1,4783,0.09984219431460774
1262,9,4785,0.12376876015482145
1263,9,4795,0.15708245242620095
1264,2,4802,0.22111645283673298
1265,2,4803,0.3215911875084828
1266,9,4814,0.13165528978688987
1267,2,4817,0.36834660186781554
1268,7,4819,0.30935945287534855
1269,1,4820,0.06626078942369873
1270,4,4824,0.27920986875299825
1271,7,4830,0.13513802649995316
1272,5,4839,0.3217549263483634
1273,6,4841,0.0623503614430643
1274,9,4842,0.18894746338971938
1275,2,4843,0.5112697807178932
1276,5,4846,0.1282854110530757
1277,7,4848,0.14135932032721527
1278,9,4858,0.11091714907856325
1279,4,4864,0.06621294412968848
