,dominant_topic,document_id,document_score
451,7,1765,0.16691164232029085
452,2,1783,0.13576183954004106
453,7,1788,0.20407313168950772
454,4,1790,0.328791839434358
455,7,1792,0.2723972905957315
456,1,1794,0.26497769058503995
457,2,1800,0.19233805329243736
458,5,1802,0.07833659844808431
459,1,1817,0.19046535678975418
460,9,1819,0.1404798351113255
461,7,1821,0.1537075380034961
462,0,1822,0.0521329214177871
463,7,1826,0.1412320679021662
464,7,1831,0.06780568235953258
465,9,1837,0.01836696073762723
466,3,1839,2.650822578320356
467,6,1840,0.15373562684540643
468,0,1842,0.3114364134769237
469,7,1854,0.11444609024897633
470,9,1859,0.06998948285266601
471,0,1870,0.29317071989587956
472,7,1876,0.05683569630548692
473,7,1879,0.1568089634773398
474,0,1884,0.2123238138295443
475,6,1885,0.2959920174092746
476,7,1888,0.1543462257099774
477,8,1898,0.09208281041690633
478,0,1919,0.15509612666017364
479,1,1922,0.06563470235539023
480,8,1923,0.1538550904131579
481,2,1926,0.19916735408310765
482,6,1927,0.2975138038093355
483,0,1943,0.18907956499820663
484,2,1945,0.047873844020958796
485,7,1947,0.18043622612385177
486,2,1949,0.06222231087070011
487,9,1961,0.014556967464122206
488,0,1970,0.22717879804584434
489,6,1973,0.22185171062602366
490,4,1976,0.26049512008135556
491,0,1982,0.06648714982519904
492,9,1991,0.024609024777872173
493,5,1994,0.15976695258966017
494,0,2000,0.2442522654299385
495,6,2003,0.08785598258862133
496,1,2005,0.14224726805641583
497,8,2010,0.06578089209613987
498,6,2014,0.028497583517522847
499,4,2023,0.1563976313739701
500,4,2030,0.09765761928036176
501,5,2034,0.23037062999975536
502,2,2039,0.09612432712384526
503,1,2046,0.09423353199281778
504,6,2047,0.2611160484952509
505,8,2051,0.11819112288450419
506,2,2053,0.10417332149141205
507,9,2054,0.172594035354206
508,7,2057,0.2385179384573993
509,1,2058,0.04987105726249878
510,1,2060,0.10747160656613998
511,0,2063,0.1881919072261772
512,9,2064,0.0667148039713815
513,9,2069,0.1395538977870007
514,5,2070,0.08646406558037352
515,9,2072,0.0875521709607852
516,9,2073,0.025567997192803615
517,6,2074,0.23001830796984946
518,0,2078,0.16570506135553098
519,0,2080,0.07451434345937297
520,1,2085,0.1927049890426066
521,1,2099,0.05779637083414039
522,9,2112,0.03656977853396219
523,0,2115,0.19765218978282412
524,0,2124,0.3133448251224056
525,0,2125,0.086685198643648
526,0,2126,0.28805444426093885
527,9,2128,0.06998948285266601
528,0,2129,0.1456174231997809
529,4,2131,0.34587192242316117
530,4,2132,0.34540979208350775
531,4,2133,0.20561741664078734
532,0,2138,0.38083545701602917
533,9,2142,0.029113934928244413
534,2,2143,0.05795802242745646
535,9,2154,0.13033981488794552
536,5,2159,0.17713242493189305
537,1,2167,0.18956085742438283
538,1,2183,0.05202282485325825
539,0,2184,0.2804789658716698
540,7,2188,0.2113259037486312
541,1,2191,0.05969084073893622
542,7,2192,0.0884948024499763
543,6,2193,0.15452730540003579
544,8,2195,0.019901773649551303
545,8,2201,0.1960808958622411
546,8,2203,0.2543684952992515
547,3,2204,2.650822578320356
548,2,2206,0.06777639404843185
549,7,2213,0.21087669712853693
550,5,2216,0.11702943990255152
551,0,2220,0.1677708523248689
552,2,2224,0.1896093429555889
553,9,2225,0.20951692684066567
554,8,2226,0.0567399622913143
555,7,2231,0.16172364813407816
556,2,2239,0.25590954003169636
557,7,2243,0.04730203590618992
558,0,2244,0.20071168906177164
559,7,2250,0.11998652435798729
560,6,2257,0.08608793134025981
561,4,2259,0.3042731941790335
562,8,2262,0.1898715907017029
563,2,2269,0.182880247569639
564,5,2270,0.34196986003624485
565,0,2274,0.15730328267563465
566,8,2280,0.09666199208478546
567,5,2282,0.07370852408769729
568,6,2283,0.27745201284376775
569,5,2284,0.2939394406586917
570,4,2288,0.2738556016808075
571,2,2289,0.15135521233922677
572,2,2296,0.10498438591359514
573,9,2297,0.08223380237816545
574,0,2298,0.2101987463202665
575,8,2299,0.23760397002786574
576,5,2307,0.24626231550412894
577,1,2308,0.015733531717476556
578,1,2309,0.24538122489475628
579,1,2312,0.05731075572112873
580,8,2321,0.28696394760051025
581,1,2324,0.1969533186174774
582,5,2327,0.1477254005815712
583,0,2328,0.048506901348485475
584,5,2335,0.43201874232334625
585,5,2338,0.17563556410221182
586,7,2342,0.12455885846398726
587,8,2343,0.287806281621332
588,0,2347,0.060116916211350464
589,7,2348,0.05720405524935085
590,8,2351,0.07139173979362501
591,9,2353,0.06781894738221764
592,1,2355,0.06655849118015177
593,2,2357,0.08430966083957153
594,0,2359,0.03204668681512122
595,9,2360,0.07999475713807797
596,7,2363,0.13234885083002026
597,0,2369,0.2547066725439672
598,8,2373,0.05557554043613891
599,6,2386,0.0881837976387671
600,7,2388,0.1231375750271842
601,4,2399,0.08599882953855437
602,8,2401,0.09451171712991378
603,7,2402,0.1508680292845339
604,0,2403,0.25166773510555907
605,2,2406,0.13862375681358496
606,6,2416,0.1255284263974782
607,5,2419,0.2924517989277443
608,7,2425,0.32723482217620314
609,5,2426,0.05539424871240389
610,6,2434,0.07442356314948358
611,0,2436,0.28445575147418284
612,7,2438,0.18335458079090008
613,9,2441,0.17184940396944412
614,0,2442,0.2314559180501773
615,7,2446,0.14396996980127222
616,5,2450,0.16852950857836368
617,4,2459,0.3041321365348886
618,9,2460,0.13331879876147615
619,0,2462,0.2448823160299831
620,0,2466,0.15236086807491814
621,7,2469,0.08934267538497366
622,7,2471,0.30415630917837005
623,0,2483,0.03429163776757661
624,7,2484,0.09577144710689124
625,0,2485,0.12323841110689711
626,7,2487,0.20389097476636336
627,1,2490,0.02360029757621483
628,8,2494,0.13855804458437695
629,5,2496,0.20774795039235874
630,4,2497,0.3649041801694425
631,8,2502,0.11890686358419124
632,2,2505,0.11735898548779541
633,0,2507,0.17448400123249097
634,7,2509,0.15255515608668063
635,9,2514,0.04573237856728869
636,7,2515,0.116523414933901
637,1,2521,0.06543856855838673
638,2,2522,0.12795623367543713
639,6,2525,0.17454521647537058
640,2,2528,0.07075693824411289
641,0,2531,0.24721247377856662
642,2,2532,0.00818021695040428
643,1,2538,0.30042421916053214
644,9,2540,0.042286034471206914
645,5,2543,0.07296708736626056
646,7,2545,0.06678625624616469
647,8,2551,0.05338106388521471
648,5,2556,0.49593283075269967
649,0,2563,0.274985734359482
650,8,2566,0.1748382637637748
651,0,2568,0.31730009817784854
652,2,2573,0.18042610890280508
653,0,2581,0.37760066143627063
654,6,2584,0.15078482929937315
655,6,2585,0.29023386627646
656,0,2587,0.04231768109841854
657,0,2588,0.17013187108335756
658,8,2589,0.2538117643038425
659,2,2593,0.09637913023081587
660,8,2604,0.0877067516439915
661,9,2605,0.1002016140521267
662,4,2611,0.4384492906515562
663,6,2616,0.14929349681803558
664,0,2617,0.3639041387880833
665,5,2620,0.1000736405727575
666,1,2623,0.12079806143018004
667,0,2631,0.21896998423679387
668,5,2634,0.05718118478709429
669,6,2639,0.08969253904114945
670,4,2644,0.27913659118915024
671,2,2645,0.13981241848920747
672,2,2651,0.047873844020958796
673,1,2654,0.047437254879921786
674,6,2661,0.23705557899224255
675,6,2662,0.12778706381817798
676,8,2666,0.09463942767927606
