|Topico 0|Topico 1|Topico 2|Topico 3|Topico 4|Topico 5|Topico 6|Topico 7|Topico 8|Topico 9|id|dominant_topic
130|0.0|0.0|0.0|0.0|0.5013|0.0|0.0|0.0|0.0|0.4987|500|9
131|0.0|0.5369|0.1949|0.0879|0.0927|0.0|0.0|0.0877|0.0|0.0|507|7
132|0.0|0.0|0.0|0.0|0.0|0.2273|0.3554|0.2358|0.0|0.1816|508|6
133|0.3317|0.0|0.0|0.0|0.0|0.0|0.0|0.6683|0.0|0.0|512|0
134|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|520|1
135|0.663|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.337|525|0
136|0.0|0.3111|0.0|0.0|0.1684|0.0|0.0|0.5205|0.0|0.0|528|7
137|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|530|6
138|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|534|5
139|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|535|4
140|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|546|4
141|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|549|5
142|0.0|0.5606|0.0|0.0|0.0|0.0|0.1813|0.2581|0.0|0.0|551|1
143|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|553|8
144|0.0|0.2347|0.0|0.0|0.4748|0.0|0.0351|0.2554|0.0|0.0|557|4
145|0.0|0.0|0.0|0.0|0.0|0.0|0.239|0.4646|0.0|0.2964|558|7
146|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|561|7
147|0.0|0.0|0.0|0.0|0.4222|0.0|0.3587|0.2191|0.0|0.0|562|6
148|0.2704|0.0|0.0883|0.0902|0.0933|0.3283|0.0|0.0|0.0672|0.0622|563|5
149|0.3019|0.0|0.0|0.1465|0.0|0.1886|0.0441|0.057|0.1522|0.1098|565|0
150|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|570|0
151|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|571|5
152|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|579|6
153|0.0|0.3336|0.0|0.0|0.1989|0.0|0.2736|0.1938|0.0|0.0|583|6
154|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|593|0
155|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|594|1
156|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|595|1
157|0.0|0.0|0.7759|0.0|0.0|0.0|0.0|0.0|0.0|0.2241|597|5
158|0.0|0.0|0.0|0.3117|0.0|0.0|0.0|0.0|0.6883|0.0|603|8
159|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|613|4
160|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|617|8
161|0.2551|0.0|0.0|0.027|0.0|0.5608|0.0|0.1257|0.0314|0.0|619|5
162|0.1349|0.0|0.378|0.0|0.0|0.1605|0.0|0.1752|0.0283|0.1231|620|0
163|0.0|0.4796|0.0|0.0|0.5204|0.0|0.0|0.0|0.0|0.0|622|1
164|0.0|0.1269|0.6183|0.0|0.0|0.0|0.0|0.0|0.0|0.2549|637|2
165|0.0|0.3431|0.0|0.0|0.1757|0.0|0.0836|0.2399|0.0|0.1577|642|5
166|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|644|1
167|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|645|9
168|0.2552|0.0|0.0|0.3853|0.0|0.0|0.0|0.0|0.0|0.3595|646|9
169|0.0678|0.0|0.3379|0.0|0.0|0.1033|0.0|0.0677|0.1646|0.2587|647|9
170|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.6015|0.1888|0.2097|648|7
171|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|649|4
172|0.2405|0.0|0.0|0.2183|0.2634|0.2778|0.0|0.0|0.0|0.0|650|4
173|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|655|9
174|0.0|0.1584|0.0|0.0|0.6995|0.0|0.0|0.1421|0.0|0.0|656|4
175|0.0|0.0|0.0|0.0|0.5118|0.0|0.4882|0.0|0.0|0.0|660|4
176|0.0|0.6251|0.0|0.0|0.0|0.3749|0.0|0.0|0.0|0.0|664|5
177|0.0|0.4796|0.0|0.0|0.5204|0.0|0.0|0.0|0.0|0.0|666|1
178|0.0|0.2036|0.0|0.0|0.0716|0.3754|0.1185|0.2308|0.0|0.0|667|8
179|0.0|0.0777|0.0|0.0|0.0918|0.0387|0.2863|0.4104|0.095|0.0|668|7
180|0.127|0.2914|0.0|0.0|0.0|0.0|0.0|0.1785|0.1698|0.2333|676|1
181|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|677|4
182|0.0623|0.0|0.3514|0.0614|0.0|0.0|0.1675|0.0421|0.0712|0.2441|687|9
183|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|689|3
184|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|692|2
185|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|693|7
186|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|694|9
187|0.433|0.0|0.128|0.2426|0.0|0.0|0.0598|0.0749|0.0|0.0617|696|0
188|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|704|6
189|0.1931|0.0734|0.0137|0.0523|0.0|0.1541|0.0|0.1863|0.073|0.2542|709|9
190|0.0|0.0|0.0|0.0|0.7393|0.0|0.0|0.2607|0.0|0.0|710|4
191|0.0|0.255|0.0|0.0|0.2007|0.0|0.3296|0.2148|0.0|0.0|711|1
192|0.4178|0.0|0.0|0.0549|0.0871|0.3911|0.0245|0.0245|0.0|0.0|714|0
193|0.0|0.1506|0.0|0.0|0.1565|0.0|0.5441|0.1487|0.0|0.0|715|6
194|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|718|4
195|0.2331|0.0|0.0|0.0|0.0|0.4973|0.0|0.0|0.0|0.2696|721|9
196|0.2015|0.0|0.1611|0.0|0.0181|0.4509|0.0|0.0772|0.0181|0.073|723|0
197|0.1177|0.0|0.0|0.0|0.1113|0.1149|0.0|0.5517|0.1045|0.0|726|7
198|0.0|0.2143|0.0|0.0|0.576|0.0|0.0|0.2096|0.0|0.0|732|0
199|0.0591|0.0|0.112|0.3093|0.0|0.0|0.0|0.1791|0.1818|0.1587|733|8
200|0.0|0.5943|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4057|737|1
201|0.0|0.0|0.0389|0.8249|0.0|0.0|0.0|0.0|0.0858|0.0504|742|3
202|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|744|1
203|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|746|9
204|0.1119|0.0|0.1953|0.0|0.29|0.1636|0.1657|0.0736|0.0|0.0|753|5
205|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|754|4
206|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|759|7
207|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|762|5
208|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|768|9
209|0.0|0.0768|0.0|0.0|0.0|0.7262|0.0|0.0658|0.1312|0.0|769|5
210|0.0|0.5644|0.0|0.0|0.0|0.0|0.2356|0.1999|0.0|0.0|774|6
211|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.7393|0.0|0.2607|777|9
212|0.0|0.4561|0.0|0.0|0.1438|0.0|0.1978|0.2023|0.0|0.0|780|1
213|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|785|8
214|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|790|7
215|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.4382|0.5618|793|9
216|0.1509|0.0|0.0|0.2026|0.0|0.0|0.3818|0.0|0.0|0.2647|795|6
217|0.1367|0.0|0.0|0.4462|0.0|0.0|0.137|0.0863|0.1547|0.0391|805|3
218|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|807|5
219|0.0738|0.0|0.2549|0.0|0.2416|0.4297|0.0|0.0|0.0|0.0|808|5
220|0.0|0.0|0.0|0.0|0.0|0.9735|0.0|0.0|0.0265|0.0|809|5
221|0.0742|0.0|0.0|0.0|0.3376|0.2831|0.0|0.0718|0.1248|0.1084|810|4
222|0.2247|0.0|0.0|0.0|0.0|0.7753|0.0|0.0|0.0|0.0|814|5
223|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.573|0.427|817|9
224|0.1397|0.0|0.0|0.1556|0.0|0.0|0.0953|0.2774|0.3321|0.0|819|8
225|0.0|0.0|0.1612|0.0|0.0|0.3657|0.0|0.0|0.0884|0.3847|823|5
226|0.1772|0.0|0.0|0.0|0.0|0.0|0.0|0.2629|0.2444|0.3155|824|5
227|0.0|0.0|0.0607|0.0585|0.0|0.0|0.0|0.0|0.2856|0.5953|827|9
228|0.0|0.2258|0.0|0.0|0.5261|0.0|0.0|0.2481|0.0|0.0|830|7
229|0.1964|0.0279|0.0929|0.282|0.2071|0.0|0.0547|0.0491|0.0612|0.0286|833|4
230|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|834|0
231|0.3315|0.0|0.0|0.0|0.0|0.0|0.1497|0.3873|0.0|0.1315|835|0
232|0.0|0.0|0.2034|0.0882|0.0|0.0|0.1854|0.0863|0.075|0.3618|838|9
233|0.0|0.0|0.0|0.0|0.0|0.9387|0.0|0.0|0.0|0.0613|841|5
234|0.0|0.1506|0.0|0.0|0.1565|0.0|0.5441|0.1487|0.0|0.0|845|6
235|0.048|0.0511|0.1388|0.0808|0.0|0.0973|0.0|0.0|0.3324|0.2518|846|8
236|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|848|4
237|0.7411|0.0|0.0|0.0|0.0|0.2589|0.0|0.0|0.0|0.0|854|0
238|0.9487|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0513|0.0|855|0
239|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|859|3
240|0.0|0.7001|0.0|0.0|0.0|0.0|0.0953|0.2046|0.0|0.0|860|1
241|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|863|0
242|0.0|0.3565|0.0|0.0|0.0|0.0|0.0|0.1177|0.339|0.1868|864|7
243|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|868|1
244|0.2297|0.0608|0.0|0.5153|0.0|0.0256|0.0|0.0|0.0971|0.0715|878|3
245|0.0725|0.0|0.0|0.0|0.0|0.0|0.0|0.14|0.1568|0.6307|879|9
246|0.0|0.7652|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.2348|882|1
247|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|883|8
248|0.0|0.1836|0.0|0.0|0.0|0.0|0.0|0.2255|0.4319|0.159|885|8
249|0.1973|0.0|0.0|0.0|0.0|0.8027|0.0|0.0|0.0|0.0|886|5
250|0.0454|0.0|0.8011|0.0131|0.0|0.0498|0.0|0.0|0.0244|0.0663|892|2
251|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.5234|0.4766|898|8
252|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|900|9
253|0.0|0.0|0.321|0.0|0.0|0.5225|0.0|0.0|0.0|0.1565|901|5
254|0.0|0.1657|0.0|0.1829|0.0|0.0|0.0|0.1684|0.1749|0.3082|902|9
255|0.3167|0.0|0.0|0.2497|0.0|0.1038|0.1104|0.0|0.0|0.2195|907|0
256|0.0|0.0|0.0|0.0|0.4949|0.5051|0.0|0.0|0.0|0.0|914|4
257|0.054|0.2025|0.0|0.0|0.0|0.0|0.2093|0.1549|0.2072|0.172|915|1
258|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|918|3
259|0.1598|0.0|0.1284|0.0629|0.1872|0.2115|0.1056|0.0469|0.0437|0.0541|919|4
260|0.2506|0.0|0.3364|0.0|0.0182|0.0599|0.0|0.0189|0.0178|0.298|927|0
261|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|932|1
262|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|933|3
263|0.0|0.1425|0.0|0.2269|0.1258|0.0|0.3779|0.1268|0.0|0.0|935|6
264|0.5248|0.0|0.1475|0.0729|0.0|0.0703|0.0|0.1844|0.0|0.0|937|0
265|0.1781|0.0|0.42|0.059|0.0|0.1492|0.0|0.0282|0.0677|0.0978|940|2
266|0.0859|0.0|0.034|0.0755|0.1555|0.5192|0.0|0.0564|0.0584|0.015|941|5
267|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|942|6
268|0.0|0.2207|0.0|0.0732|0.1761|0.0|0.0646|0.2026|0.1907|0.0721|943|8
269|0.1157|0.0|0.0|0.1477|0.0|0.604|0.0|0.0|0.0|0.1326|945|5
270|0.0361|0.1306|0.0|0.0|0.0|0.0941|0.1711|0.1582|0.1178|0.292|948|5
271|0.0|0.2074|0.4026|0.0|0.0|0.0|0.0|0.39|0.0|0.0|953|6
272|0.0|0.0|0.0946|0.0791|0.0281|0.6336|0.0807|0.0272|0.0567|0.0|955|5
273|0.0|0.0|0.0|0.0|0.4205|0.0|0.5795|0.0|0.0|0.0|961|6
274|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|962|5
275|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|965|6
276|0.1074|0.0|0.3251|0.0|0.0|0.3547|0.0|0.0214|0.0206|0.1707|968|2
277|0.0|0.0|0.524|0.0|0.0|0.0|0.0|0.0|0.0|0.476|972|9
278|0.5689|0.0|0.0|0.1414|0.0|0.0|0.0|0.1385|0.0|0.1511|975|0
279|0.2316|0.0|0.0918|0.0606|0.0894|0.208|0.238|0.0805|0.0|0.0|977|7
280|0.0|0.0|0.0|0.0|0.3717|0.0|0.1635|0.4648|0.0|0.0|978|7
281|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|980|1
282|0.0|0.0|0.253|0.0|0.0|0.2186|0.2383|0.0|0.0493|0.2408|987|5
